OrderID,Date,ProductID,CustomerID,EmployeeID,Quantity,UnitPrice
3803,2024-05-01 00:00:00,36,70,12,3,440
3804,2024-06-08 00:00:00,37,144,50,2,639
3805,2024-05-29 00:00:00,29,261,42,9,451
3806,2024-02-01 00:00:00,49,169,44,10,837
3807,2023-06-23 00:00:00,31,106,37,7,219
3808,2024-05-08 00:00:00,45,264,45,10,899
3809,2023-11-27 00:00:00,26,13,48,6,827
3810,2024-12-12 00:00:00,2,155,37,3,152
3811,2023-03-21 00:00:00,30,31,17,9,442
3812,2023-07-30 00:00:00,35,206,44,8,40
3813,2024-08-14 00:00:00,12,32,49,2,421
3814,2024-08-18 00:00:00,44,8,31,4,976
3815,2024-07-03 00:00:00,12,261,40,2,699
3816,2023-11-27 00:00:00,11,252,8,9,167
3817,2023-01-07 00:00:00,50,105,50,4,484
3818,2024-08-24 00:00:00,35,217,20,10,278
3819,2024-07-02 00:00:00,19,81,2,4,745
3820,2024-12-04 00:00:00,44,121,6,4,990
3821,2024-09-17 00:00:00,41,10,8,5,377
3822,2024-09-23 00:00:00,27,231,2,7,623
3823,2024-09-13 00:00:00,22,276,29,4,12
3824,2023-10-12 00:00:00,34,84,18,4,584
3825,2024-11-25 00:00:00,43,126,4,3,811
3826,2024-05-29 00:00:00,48,39,30,9,124
3827,2024-11-10 00:00:00,1,198,41,7,986
3828,2023-02-23 00:00:00,15,59,22,9,603
3829,2024-11-04 00:00:00,7,195,42,5,913
3830,2024-04-04 00:00:00,10,262,6,6,11
3831,2023-06-09 00:00:00,50,24,8,8,65
3832,2023-02-01 00:00:00,27,153,3,8,910
3833,2023-03-09 00:00:00,33,277,3,9,665
3834,2024-02-29 00:00:00,30,82,26,3,551
3835,2024-06-23 00:00:00,36,90,42,5,862
3836,2024-06-03 00:00:00,21,16,43,1,478
3837,2024-04-23 00:00:00,43,297,22,10,198
3838,2024-03-09 00:00:00,41,142,6,2,439
3839,2023-04-23 00:00:00,38,58,47,10,915
3840,2023-02-03 00:00:00,11,242,26,7,145
3841,2023-02-28 00:00:00,34,69,2,4,649
3842,2023-09-28 00:00:00,41,90,27,4,698
3843,2024-10-07 00:00:00,18,138,14,6,832
3844,2024-11-27 00:00:00,42,95,42,5,352
3845,2023-10-30 00:00:00,32,4,6,3,21
3846,2023-08-09 00:00:00,43,74,20,3,683
3847,2023-08-17 00:00:00,27,10,38,2,971
3848,2023-09-30 00:00:00,30,187,16,1,197
3849,2024-10-26 00:00:00,37,232,26,1,265
3850,2023-09-06 00:00:00,49,230,1,3,950
3851,2023-08-16 00:00:00,25,163,9,5,53
3852,2024-06-29 00:00:00,45,218,17,9,781
3853,2023-09-06 00:00:00,29,189,50,5,705
3854,2024-08-06 00:00:00,26,140,33,9,160
3855,2024-12-30 00:00:00,29,256,16,9,388
3856,2024-03-14 00:00:00,26,211,10,4,993
3857,2024-06-25 00:00:00,3,196,26,8,628
3858,2023-11-14 00:00:00,27,146,38,2,142
3859,2023-09-20 00:00:00,37,249,43,3,148
3860,2024-07-31 00:00:00,12,269,25,3,179
3861,2024-04-09 00:00:00,40,66,1,7,436
3862,2024-01-22 00:00:00,37,299,27,3,203
3863,2024-07-15 00:00:00,40,80,38,10,820
3864,2024-02-14 00:00:00,16,111,21,9,762
3865,2024-01-17 00:00:00,36,264,30,8,471
3866,2024-06-21 00:00:00,50,223,1,5,134
3867,2023-09-10 00:00:00,12,26,34,5,926
3868,2024-09-05 00:00:00,7,168,13,10,550
3869,2023-03-10 00:00:00,6,80,9,7,20
3870,2024-09-23 00:00:00,19,153,4,8,962
3871,2023-10-19 00:00:00,47,35,20,4,883
3872,2023-07-29 00:00:00,47,289,5,4,317
3873,2024-07-10 00:00:00,34,295,32,6,165
3874,2024-10-21 00:00:00,31,68,3,10,637
3875,2024-12-15 00:00:00,21,197,20,3,770
3876,2024-10-26 00:00:00,9,152,1,6,645
3877,2023-08-26 00:00:00,10,29,34,3,249
3878,2023-04-15 00:00:00,2,292,32,7,448
3879,2024-08-05 00:00:00,40,134,36,10,420
3880,2023-01-05 00:00:00,50,280,3,6,421
3881,2023-01-03 00:00:00,6,243,43,6,261
3882,2024-08-08 00:00:00,29,210,27,2,968
3883,2023-11-14 00:00:00,22,246,10,5,879
3884,2023-11-22 00:00:00,16,158,32,5,133
3885,2023-11-20 00:00:00,15,38,43,4,503
3886,2023-07-21 00:00:00,26,50,1,1,518
3887,2024-03-05 00:00:00,42,87,5,8,368
3888,2024-12-12 00:00:00,6,295,49,3,999
3889,2024-05-10 00:00:00,22,299,39,2,614
3890,2023-07-08 00:00:00,13,108,30,1,204
3891,2023-01-01 00:00:00,19,159,18,8,303
3892,2024-07-01 00:00:00,50,139,32,7,36
3893,2023-01-06 00:00:00,27,66,50,4,332
3894,2024-09-14 00:00:00,45,241,27,6,88
3895,2024-01-01 00:00:00,5,242,41,1,950
3896,2024-07-05 00:00:00,6,248,45,4,994
3897,2023-09-19 00:00:00,38,178,6,5,370
3898,2023-12-21 00:00:00,3,38,36,6,531
3899,2024-04-07 00:00:00,35,41,47,2,338
3900,2023-09-12 00:00:00,17,139,46,10,411
3901,2024-04-29 00:00:00,39,60,26,1,672
3902,2023-01-13 00:00:00,1,26,19,1,611
3903,2023-01-19 00:00:00,46,160,21,5,130
3904,2024-07-06 00:00:00,49,128,39,9,163
3905,2023-02-10 00:00:00,2,108,38,7,413
3906,2023-10-13 00:00:00,16,264,24,9,577
3907,2023-06-05 00:00:00,41,11,43,8,556
3908,2024-01-27 00:00:00,26,165,11,10,724
3909,2023-08-31 00:00:00,19,224,46,10,221
3910,2024-09-11 00:00:00,22,214,9,4,66
3911,2023-02-24 00:00:00,30,154,17,1,525
3912,2024-09-11 00:00:00,49,222,32,1,527
3913,2024-11-26 00:00:00,36,248,3,10,182
3914,2024-12-10 00:00:00,46,61,39,10,104
3915,2023-05-29 00:00:00,41,145,15,2,104
3916,2024-07-20 00:00:00,25,194,7,2,353
3917,2023-09-04 00:00:00,22,288,4,6,176
3918,2023-10-30 00:00:00,12,62,8,10,681
3919,2024-04-26 00:00:00,30,82,10,1,331
3920,2024-12-29 00:00:00,44,4,31,8,984
3921,2024-11-26 00:00:00,18,152,31,1,894
3922,2023-03-07 00:00:00,50,71,41,4,91
3923,2023-12-14 00:00:00,19,200,48,2,852
3924,2024-05-12 00:00:00,47,125,37,5,441
3925,2024-12-20 00:00:00,25,209,9,7,194
3926,2023-01-14 00:00:00,49,296,25,1,382
3927,2024-01-18 00:00:00,9,197,5,9,318
3928,2024-06-13 00:00:00,32,285,29,1,231
3929,2024-02-10 00:00:00,26,25,22,1,412
3930,2024-06-27 00:00:00,26,123,28,1,389
3931,2024-09-30 00:00:00,42,45,42,7,282
3932,2023-05-02 00:00:00,35,62,1,4,610
3933,2024-01-09 00:00:00,11,31,48,4,664
3934,2023-07-24 00:00:00,9,12,39,5,357
3935,2024-09-03 00:00:00,50,236,49,6,592
3936,2024-02-06 00:00:00,24,119,8,10,674
3937,2024-04-19 00:00:00,3,26,40,9,450
3938,2024-10-07 00:00:00,23,253,19,6,273
3939,2024-09-11 00:00:00,38,71,3,6,302
3940,2024-07-24 00:00:00,19,147,22,4,536
3941,2024-10-06 00:00:00,2,288,8,9,619
3942,2023-10-17 00:00:00,23,272,14,5,917
3943,2024-09-03 00:00:00,49,170,26,7,170
3944,2023-02-23 00:00:00,44,190,10,2,515
3945,2024-02-23 00:00:00,21,209,25,1,250
3946,2024-04-03 00:00:00,7,216,9,5,564
3947,2024-02-20 00:00:00,1,152,29,3,785
3948,2024-01-10 00:00:00,2,68,13,6,828
3949,2024-11-28 00:00:00,33,187,2,2,393
3950,2023-04-03 00:00:00,1,35,29,4,705
3951,2024-06-23 00:00:00,28,255,7,6,443
3952,2023-11-06 00:00:00,29,293,4,6,142
3953,2024-08-03 00:00:00,5,108,16,10,344
3954,2024-01-10 00:00:00,17,29,46,7,280
3955,2024-04-23 00:00:00,14,50,44,6,721
3956,2023-03-23 00:00:00,38,28,21,8,136
3957,2023-11-04 00:00:00,49,269,41,10,554
3958,2023-05-07 00:00:00,46,208,38,4,449
3959,2023-09-28 00:00:00,36,121,13,6,740
3960,2024-01-19 00:00:00,41,287,30,7,570
3961,2024-12-11 00:00:00,44,240,4,3,258
3962,2023-01-07 00:00:00,31,243,47,2,565
3963,2024-01-04 00:00:00,42,52,37,3,177
3964,2023-05-28 00:00:00,28,251,16,4,204
3965,2024-02-19 00:00:00,45,246,14,3,225
3966,2023-05-17 00:00:00,19,133,3,3,899
3967,2024-04-16 00:00:00,21,123,49,3,845
3968,2023-08-31 00:00:00,25,96,17,3,459
3969,2023-05-25 00:00:00,40,82,15,9,898
3970,2023-09-15 00:00:00,3,70,16,3,32
3971,2023-06-29 00:00:00,45,1,5,7,641
3972,2024-05-21 00:00:00,34,143,19,3,227
3973,2024-09-14 00:00:00,43,37,39,10,547
3974,2023-10-03 00:00:00,1,248,22,6,892
3975,2024-03-29 00:00:00,45,176,9,7,68
3976,2024-07-18 00:00:00,21,224,37,10,647
3977,2023-10-19 00:00:00,15,64,2,1,743
3978,2024-03-18 00:00:00,16,110,44,3,198
3979,2023-08-12 00:00:00,41,78,9,8,470
3980,2024-02-12 00:00:00,14,39,27,9,726
3981,2024-03-29 00:00:00,26,153,47,8,38
3982,2023-02-05 00:00:00,1,107,36,6,63
3983,2023-05-19 00:00:00,22,161,11,10,525
3984,2024-12-26 00:00:00,41,148,6,1,665
3985,2024-10-25 00:00:00,20,28,9,8,286
3986,2024-04-09 00:00:00,28,243,49,6,528
3987,2024-03-16 00:00:00,27,71,24,10,958
3988,2024-06-04 00:00:00,11,8,3,4,733
3989,2023-09-26 00:00:00,43,183,41,7,914
3990,2024-09-01 00:00:00,27,37,19,10,468
3991,2024-08-24 00:00:00,32,107,7,9,957
3992,2024-07-08 00:00:00,45,293,44,8,776
3993,2024-12-24 00:00:00,46,143,39,2,273
3994,2023-11-19 00:00:00,33,219,3,10,767
3995,2023-08-01 00:00:00,21,8,19,10,729
3996,2023-05-15 00:00:00,10,214,50,7,313
3997,2023-05-14 00:00:00,48,114,38,5,924
3998,2024-06-30 00:00:00,7,81,46,9,609
3999,2024-07-29 00:00:00,42,39,43,2,347
4000,2023-07-06 00:00:00,22,117,17,1,14
4001,2024-08-28 00:00:00,44,231,28,3,150
4002,2024-10-14 00:00:00,34,156,32,5,186
4003,2024-05-18 00:00:00,11,175,26,8,774
4004,2023-05-12 00:00:00,5,263,50,9,548
4005,2023-12-04 00:00:00,14,231,34,9,674
4006,2024-01-29 00:00:00,43,280,19,2,407
4007,2024-08-12 00:00:00,45,40,47,4,724
4008,2024-08-11 00:00:00,42,190,26,5,488
4009,2023-11-29 00:00:00,39,275,18,7,35
4010,2024-02-01 00:00:00,33,220,44,8,648
4011,2024-03-31 00:00:00,13,278,16,1,886
4012,2023-03-02 00:00:00,10,104,26,2,61
4013,2023-01-08 00:00:00,37,73,27,2,403
4014,2024-04-05 00:00:00,7,215,21,6,932
4015,2024-06-19 00:00:00,44,260,27,5,348
4016,2023-04-13 00:00:00,26,166,21,6,919
4017,2023-02-23 00:00:00,12,131,31,7,291
4018,2024-02-29 00:00:00,25,269,29,6,543
4019,2024-01-27 00:00:00,34,68,19,1,375
4020,2023-09-20 00:00:00,23,131,21,2,167
4021,2023-10-31 00:00:00,20,134,5,9,612
4022,2024-07-01 00:00:00,1,74,13,4,551
4023,2024-04-26 00:00:00,28,9,33,4,866
4024,2023-07-18 00:00:00,3,33,29,1,991
4025,2024-10-20 00:00:00,3,153,18,3,948
4026,2023-02-19 00:00:00,27,32,12,1,826
4027,2023-10-12 00:00:00,35,274,15,1,633
4028,2024-08-20 00:00:00,48,36,14,5,694
4029,2024-09-02 00:00:00,50,222,41,2,853
4030,2023-06-06 00:00:00,32,295,32,3,870
4031,2023-10-04 00:00:00,36,138,8,4,381
4032,2023-07-29 00:00:00,34,7,20,6,946
4033,2023-01-15 00:00:00,23,194,49,8,316
4034,2023-01-20 00:00:00,37,165,32,4,596
4035,2024-03-18 00:00:00,22,300,41,9,56
4036,2024-10-28 00:00:00,1,87,46,10,266
4037,2023-05-24 00:00:00,3,120,6,6,943
4038,2024-04-24 00:00:00,22,267,18,10,871
4039,2024-03-26 00:00:00,13,160,10,1,242
4040,2024-01-07 00:00:00,43,236,31,5,555
4041,2024-03-11 00:00:00,40,188,8,5,78
4042,2023-01-04 00:00:00,48,137,44,9,748
4043,2024-10-18 00:00:00,33,268,49,3,869
4044,2023-04-19 00:00:00,34,203,45,9,835
4045,2023-06-22 00:00:00,37,216,11,4,672
4046,2024-09-29 00:00:00,28,16,48,6,749
4047,2023-10-27 00:00:00,49,144,11,8,440
4048,2024-01-29 00:00:00,34,108,7,8,207
4049,2024-11-28 00:00:00,26,94,38,4,682
4050,2023-04-03 00:00:00,6,191,6,9,955
4051,2024-01-26 00:00:00,30,277,33,3,311
4052,2024-08-30 00:00:00,24,175,37,5,434
4053,2023-05-28 00:00:00,2,216,10,4,146
4054,2024-08-16 00:00:00,15,243,8,8,649
4055,2024-08-09 00:00:00,2,78,11,4,492
4056,2024-07-09 00:00:00,4,19,46,7,333
4057,2024-04-02 00:00:00,41,230,4,9,297
4058,2024-03-31 00:00:00,38,166,46,5,82
4059,2023-03-21 00:00:00,27,255,21,6,217
4060,2023-08-04 00:00:00,35,277,40,1,873
4061,2024-05-20 00:00:00,30,264,5,6,607
4062,2024-09-15 00:00:00,39,30,36,10,319
4063,2024-06-01 00:00:00,49,200,11,7,856
4064,2023-01-24 00:00:00,17,282,33,8,430
4065,2023-09-01 00:00:00,10,9,44,8,418
4066,2024-10-08 00:00:00,38,205,44,2,194
4067,2024-07-13 00:00:00,43,15,41,6,765
4068,2024-11-02 00:00:00,7,80,37,9,545
4069,2024-10-26 00:00:00,49,51,33,3,845
4070,2024-09-02 00:00:00,32,4,26,7,742
4071,2024-05-07 00:00:00,3,61,4,8,610
4072,2024-09-13 00:00:00,50,76,38,9,157
4073,2024-03-23 00:00:00,15,115,18,9,688
4074,2024-12-31 00:00:00,43,156,39,8,953
4075,2024-09-20 00:00:00,21,23,27,8,345
4076,2024-12-08 00:00:00,27,266,47,4,205
4077,2023-06-24 00:00:00,29,7,32,8,251
4078,2023-02-13 00:00:00,43,112,7,6,347
4079,2023-04-06 00:00:00,44,163,29,1,376
4080,2023-08-16 00:00:00,34,245,40,10,701
4081,2024-01-12 00:00:00,34,141,46,5,279
4082,2023-11-12 00:00:00,33,276,14,2,88
4083,2023-08-21 00:00:00,31,27,42,2,780
4084,2024-03-30 00:00:00,42,166,4,4,420
4085,2024-06-30 00:00:00,8,167,41,7,848
4086,2024-04-06 00:00:00,39,39,48,1,606
4087,2023-08-26 00:00:00,40,229,35,1,904
4088,2023-10-26 00:00:00,41,155,50,5,375
4089,2023-08-26 00:00:00,17,211,31,10,839
4090,2023-01-23 00:00:00,50,217,47,7,986
4091,2023-08-12 00:00:00,5,222,14,3,637
4092,2024-08-19 00:00:00,49,256,33,4,899
4093,2024-11-16 00:00:00,32,188,29,3,625
4094,2024-07-26 00:00:00,10,225,15,2,531
4095,2023-04-01 00:00:00,50,107,46,1,149
4096,2023-08-21 00:00:00,22,287,24,5,667
4097,2024-01-17 00:00:00,15,90,20,2,394
4098,2024-03-19 00:00:00,5,282,23,5,560
4099,2024-01-29 00:00:00,25,13,30,4,317
4100,2024-10-09 00:00:00,31,131,25,3,754
4101,2024-10-04 00:00:00,37,183,35,5,675
4102,2024-03-28 00:00:00,32,138,48,10,127
4103,2024-06-09 00:00:00,1,173,1,3,929
4104,2023-10-21 00:00:00,43,49,26,10,575
4105,2024-05-06 00:00:00,7,117,49,5,867
4106,2023-07-28 00:00:00,25,30,46,10,271
4107,2023-05-12 00:00:00,45,250,29,5,36
4108,2023-09-05 00:00:00,38,65,35,7,305
4109,2023-12-23 00:00:00,13,15,10,7,994
4110,2023-07-11 00:00:00,48,16,37,10,403
4111,2023-05-07 00:00:00,8,286,13,7,396
4112,2023-01-02 00:00:00,39,194,27,7,455
4113,2023-06-28 00:00:00,9,161,48,7,947
4114,2023-08-14 00:00:00,3,69,9,3,706
4115,2024-03-24 00:00:00,18,279,3,2,931
4116,2023-01-17 00:00:00,28,284,15,7,509
4117,2024-10-12 00:00:00,7,243,29,10,83
4118,2024-09-23 00:00:00,20,142,26,2,290
4119,2024-02-09 00:00:00,11,109,16,6,74
4120,2023-02-23 00:00:00,24,223,20,3,899
4121,2024-01-24 00:00:00,8,282,25,4,511
4122,2024-10-20 00:00:00,14,35,37,10,811
4123,2023-07-07 00:00:00,25,172,23,10,786
4124,2024-09-14 00:00:00,32,225,25,5,841
4125,2023-07-03 00:00:00,3,14,14,9,341
4126,2023-08-02 00:00:00,48,172,22,2,756
4127,2024-05-07 00:00:00,18,148,44,5,906
4128,2023-11-04 00:00:00,10,93,35,9,244
4129,2023-10-10 00:00:00,31,124,15,2,268
4130,2023-07-22 00:00:00,25,43,24,8,309
4131,2024-08-25 00:00:00,10,184,6,2,276
4132,2023-08-07 00:00:00,30,270,34,8,613
4133,2023-11-26 00:00:00,5,69,45,1,306
4134,2023-04-08 00:00:00,19,125,29,8,676
4135,2023-02-22 00:00:00,33,100,4,9,833
4136,2023-03-29 00:00:00,4,52,47,9,501
4137,2023-03-08 00:00:00,20,106,38,2,342
4138,2024-10-08 00:00:00,17,118,28,8,557
4139,2023-04-10 00:00:00,7,8,32,9,89
4140,2023-05-12 00:00:00,3,208,41,9,337
4141,2023-01-03 00:00:00,22,233,4,7,667
4142,2023-03-15 00:00:00,10,220,38,4,260
4143,2023-02-24 00:00:00,24,135,12,4,22
4144,2023-12-10 00:00:00,12,100,4,3,991
4145,2023-05-22 00:00:00,42,172,45,1,701
4146,2023-06-07 00:00:00,11,148,48,2,108
4147,2023-03-19 00:00:00,2,207,27,8,47
4148,2023-04-08 00:00:00,17,164,48,10,589
4149,2023-05-25 00:00:00,26,218,16,4,879
4150,2023-11-24 00:00:00,9,70,9,5,48
4151,2023-05-24 00:00:00,15,67,12,3,58
4152,2023-03-19 00:00:00,42,15,7,10,785
4153,2024-08-12 00:00:00,8,107,17,9,324
4154,2024-01-23 00:00:00,7,99,15,3,382
4155,2023-12-10 00:00:00,8,110,11,4,760
4156,2024-05-27 00:00:00,27,146,22,3,231
4157,2023-01-06 00:00:00,26,153,50,5,634
4158,2023-10-02 00:00:00,12,136,38,9,450
4159,2024-03-23 00:00:00,12,28,47,10,983
4160,2023-09-06 00:00:00,49,233,41,8,650
4161,2023-08-26 00:00:00,18,294,36,6,191
4162,2024-01-28 00:00:00,23,208,50,2,352
4163,2024-05-14 00:00:00,26,190,22,10,877
4164,2024-10-16 00:00:00,49,200,11,6,816
4165,2023-09-30 00:00:00,33,32,40,7,436
4166,2024-12-15 00:00:00,31,190,15,4,424
4167,2023-10-05 00:00:00,24,82,19,8,806
4168,2023-08-02 00:00:00,49,202,28,6,692
4169,2024-08-13 00:00:00,36,298,45,7,140
4170,2024-12-25 00:00:00,36,174,48,4,167
4171,2023-12-13 00:00:00,49,199,32,10,164
4172,2024-03-04 00:00:00,31,42,11,8,894
4173,2024-11-06 00:00:00,13,281,15,6,287
4174,2023-09-10 00:00:00,19,211,36,6,522
4175,2024-07-05 00:00:00,43,296,2,7,813
4176,2024-09-22 00:00:00,10,152,37,8,614
4177,2023-08-18 00:00:00,39,280,43,2,435
4178,2024-06-11 00:00:00,44,257,6,2,413
4179,2023-01-24 00:00:00,42,101,45,8,100
4180,2024-12-08 00:00:00,32,107,31,3,398
4181,2024-05-08 00:00:00,11,3,7,5,559
4182,2024-08-10 00:00:00,36,10,36,3,405
4183,2023-07-21 00:00:00,14,61,9,2,302
4184,2024-10-19 00:00:00,38,153,50,8,416
4185,2024-02-02 00:00:00,18,74,48,10,861
4186,2023-07-15 00:00:00,45,152,23,7,220
4187,2024-08-25 00:00:00,39,56,30,3,776
4188,2023-09-26 00:00:00,41,154,1,4,414
4189,2024-12-20 00:00:00,33,41,43,2,195
4190,2024-04-07 00:00:00,25,150,37,8,100
4191,2023-08-14 00:00:00,44,14,27,9,239
4192,2023-06-23 00:00:00,39,57,3,2,988
4193,2023-09-10 00:00:00,23,293,2,2,420
4194,2023-03-25 00:00:00,37,140,47,10,44
4195,2024-11-12 00:00:00,13,116,15,5,288
4196,2024-06-30 00:00:00,27,247,43,4,989
4197,2023-09-29 00:00:00,7,145,3,10,568
4198,2023-02-08 00:00:00,6,32,5,7,515
4199,2023-10-17 00:00:00,5,129,35,2,116
4200,2024-11-02 00:00:00,38,43,50,1,58
4201,2024-03-03 00:00:00,11,20,10,9,585
4202,2023-03-16 00:00:00,27,61,26,9,43
4203,2023-07-25 00:00:00,40,21,16,5,157
4204,2023-06-09 00:00:00,17,257,48,6,319
4205,2024-12-13 00:00:00,4,108,21,4,86
4206,2024-08-28 00:00:00,31,290,43,2,507
4207,2024-05-07 00:00:00,7,106,35,7,70
4208,2024-12-23 00:00:00,7,45,32,2,218
4209,2023-01-17 00:00:00,7,299,44,5,958
4210,2024-06-17 00:00:00,9,156,30,1,175
4211,2024-06-30 00:00:00,36,46,19,2,132
4212,2024-12-14 00:00:00,30,154,21,3,940
4213,2024-05-17 00:00:00,5,110,28,8,879
4214,2024-07-21 00:00:00,25,151,28,4,629
4215,2023-04-24 00:00:00,6,20,41,8,318
4216,2024-10-18 00:00:00,43,195,8,10,303
4217,2024-12-28 00:00:00,10,61,23,5,908
4218,2024-09-03 00:00:00,16,43,22,4,349
4219,2024-07-15 00:00:00,43,222,43,3,407
4220,2024-11-02 00:00:00,17,177,22,3,340
4221,2023-10-17 00:00:00,32,160,5,1,152
4222,2024-12-22 00:00:00,32,34,46,8,607
4223,2024-03-12 00:00:00,40,142,34,9,946
4224,2023-03-01 00:00:00,25,145,33,10,982
4225,2023-12-15 00:00:00,2,190,7,10,653
4226,2024-05-31 00:00:00,28,232,23,7,223
4227,2024-04-11 00:00:00,19,75,12,8,663
4228,2024-02-19 00:00:00,10,200,26,3,788
4229,2023-01-24 00:00:00,24,14,17,7,904
4230,2023-10-09 00:00:00,43,22,6,5,889
4231,2024-03-07 00:00:00,8,114,1,7,531
4232,2023-04-16 00:00:00,12,134,3,9,465
4233,2023-03-02 00:00:00,1,2,41,7,428
4234,2023-05-25 00:00:00,44,140,49,2,507
4235,2023-04-24 00:00:00,1,242,27,3,206
4236,2024-07-19 00:00:00,8,180,43,3,153
4237,2024-07-02 00:00:00,10,93,12,9,168
4238,2024-09-12 00:00:00,18,242,21,3,548
4239,2024-07-21 00:00:00,38,153,3,1,289
4240,2023-04-15 00:00:00,18,232,39,2,243
4241,2023-11-18 00:00:00,46,60,16,6,693
4242,2024-10-20 00:00:00,13,164,50,8,959
4243,2024-12-18 00:00:00,34,68,1,7,306
4244,2024-04-20 00:00:00,43,185,32,9,51
4245,2023-03-16 00:00:00,34,124,2,3,958
4246,2024-12-30 00:00:00,2,154,7,10,304
4247,2023-05-10 00:00:00,22,125,20,2,637
4248,2023-10-22 00:00:00,49,262,49,2,962
4249,2024-10-05 00:00:00,31,285,27,8,304
4250,2024-11-21 00:00:00,9,282,3,3,97
4251,2024-05-24 00:00:00,36,115,2,7,237
4252,2023-04-29 00:00:00,36,13,44,4,485
4253,2024-03-31 00:00:00,43,75,7,4,853
4254,2023-11-23 00:00:00,17,123,47,7,620
4255,2024-01-17 00:00:00,22,283,21,6,946
4256,2023-07-11 00:00:00,38,293,20,1,567
4257,2024-10-14 00:00:00,37,1,27,10,997
4258,2024-07-10 00:00:00,4,153,23,3,542
4259,2023-12-06 00:00:00,28,8,25,2,755
4260,2024-01-16 00:00:00,27,236,16,4,473
4261,2024-02-29 00:00:00,29,23,6,7,335
4262,2024-07-19 00:00:00,6,115,27,9,80
4263,2023-10-15 00:00:00,4,72,23,4,660
4264,2024-10-17 00:00:00,13,246,47,7,640
4265,2024-05-25 00:00:00,40,204,19,5,318
4266,2023-09-04 00:00:00,12,166,1,9,298
4267,2023-01-05 00:00:00,48,73,17,3,227
4268,2023-11-12 00:00:00,50,17,18,2,475
4269,2024-09-06 00:00:00,8,170,22,4,974
4270,2024-08-21 00:00:00,7,168,35,6,332
4271,2023-01-16 00:00:00,2,197,12,8,586
4272,2023-08-07 00:00:00,11,143,11,6,473
4273,2024-01-03 00:00:00,15,74,40,6,701
4274,2023-05-23 00:00:00,12,114,6,6,665
4275,2023-05-24 00:00:00,34,199,15,1,296
4276,2024-09-24 00:00:00,39,223,26,3,936
4277,2023-06-10 00:00:00,39,47,29,3,111
4278,2024-04-20 00:00:00,39,72,9,1,319
4279,2023-06-30 00:00:00,35,91,8,6,710
4280,2023-01-06 00:00:00,26,196,39,4,496
4281,2023-08-09 00:00:00,26,114,9,6,779
4282,2024-06-28 00:00:00,8,119,38,3,522
4283,2023-04-08 00:00:00,50,184,1,3,164
4284,2023-09-07 00:00:00,43,300,4,2,600
4285,2023-03-28 00:00:00,14,192,40,4,511
4286,2024-12-26 00:00:00,39,32,1,1,671
4287,2023-12-15 00:00:00,38,175,28,2,395
4288,2024-01-13 00:00:00,25,144,45,8,75
4289,2023-05-27 00:00:00,23,159,1,8,603
4290,2023-08-11 00:00:00,15,1,19,6,754
4291,2024-04-21 00:00:00,9,120,6,7,676
4292,2023-10-22 00:00:00,35,39,19,6,395
4293,2023-12-28 00:00:00,16,228,1,2,639
4294,2024-03-06 00:00:00,13,54,6,8,520
4295,2024-04-27 00:00:00,46,220,22,1,362
4296,2023-06-13 00:00:00,42,215,5,3,37
4297,2024-02-21 00:00:00,36,45,45,6,498
4298,2023-09-09 00:00:00,43,38,47,10,71
4299,2024-03-28 00:00:00,5,59,26,8,651
4300,2023-12-10 00:00:00,2,198,41,8,657
4301,2024-07-06 00:00:00,16,70,10,4,710
4302,2024-10-13 00:00:00,23,300,10,2,899
4303,2024-05-24 00:00:00,34,146,42,9,386
4304,2023-01-23 00:00:00,6,43,19,3,630
4305,2023-09-09 00:00:00,3,15,48,4,474
4306,2024-12-15 00:00:00,37,276,37,3,904
4307,2024-11-05 00:00:00,5,107,10,5,457
4308,2024-05-05 00:00:00,41,258,25,7,637
4309,2024-07-21 00:00:00,49,275,46,5,115
4310,2023-12-16 00:00:00,13,255,27,6,593
4311,2023-10-09 00:00:00,14,269,9,1,106
4312,2024-02-07 00:00:00,43,16,25,6,177
4313,2023-08-14 00:00:00,19,95,28,8,896
4314,2023-11-20 00:00:00,24,33,10,8,197
4315,2024-11-19 00:00:00,23,113,16,8,982
4316,2024-02-25 00:00:00,26,161,49,7,638
4317,2023-06-13 00:00:00,17,271,29,9,310
4318,2023-05-04 00:00:00,11,143,37,5,735
4319,2024-02-28 00:00:00,2,158,27,3,332
4320,2023-12-08 00:00:00,38,67,37,7,344
4321,2023-05-10 00:00:00,8,74,44,1,897
4322,2023-08-25 00:00:00,49,230,27,8,193
4323,2023-08-09 00:00:00,48,164,45,1,638
4324,2023-11-05 00:00:00,17,138,9,2,144
4325,2023-10-27 00:00:00,28,191,1,3,160
4326,2024-05-19 00:00:00,32,237,36,1,303
4327,2024-06-16 00:00:00,47,291,30,3,392
4328,2024-09-17 00:00:00,19,27,30,1,218
4329,2023-05-28 00:00:00,34,69,6,5,473
4330,2023-06-09 00:00:00,50,125,13,8,670
4331,2024-02-09 00:00:00,45,29,37,5,334
4332,2024-02-21 00:00:00,32,205,50,8,22
4333,2024-06-16 00:00:00,41,113,43,3,879
4334,2023-06-05 00:00:00,28,103,1,2,78
4335,2023-10-02 00:00:00,2,26,47,9,309
4336,2023-08-06 00:00:00,9,199,17,9,218
4337,2024-06-05 00:00:00,28,232,44,10,400
4338,2024-10-15 00:00:00,11,277,39,7,520
4339,2024-11-24 00:00:00,6,106,25,1,882
